OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length,Date
3627,13,Limerick,194899,2020-07-17 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,589,302.207810199129,,,7206726911.85791,673892.690484703,2020-07-17
3628,14,Longford,40873,2020-07-17 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,,,3097977868.80127,315245.172822004,2020-07-17
3629,15,Louth,128884,2020-07-17 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,,,2386326963.30518,352203.517153586,2020-07-17
3630,16,Mayo,130507,2020-07-17 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,,,16036984139.0337,2101964.07657906,2020-07-17
3631,17,Meath,195044,2020-07-17 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,817,418.879842497078,,,6658570745.56543,554844.750540487,2020-07-17
3632,18,Monaghan,61386,2020-07-17 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,540,879.67940572769,,,3768943156.93945,392803.047266063,2020-07-17
3633,19,Offaly,77961,2020-07-17 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,,,5558826350.06201,561440.378583655,2020-07-17
3634,20,Roscommon,64544,2020-07-17 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,,,7278743875.74121,622494.154575241,2020-07-17
3635,21,Sligo,65535,2020-07-17 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,148,225.833524071107,,,5348370378.15381,682286.870285499,2020-07-17
3636,22,Tipperary,159553,2020-07-17 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.325785162297,,,11551196729.2788,781276.579658177,2020-07-17
3637,23,Waterford,116176,2020-07-17 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,,,4848379554.98291,643184.903993029,2020-07-17
3638,24,Westmeath,88770,2020-07-17 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,677,762.645037737974,,,5208705730.30273,422669.332716032,2020-07-17
3639,25,Wexford,149722,2020-07-17 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,223,148.942707150586,,,6332221063.42285,589324.476745023,2020-07-17
3640,26,Wicklow,142425,2020-07-17 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,710,498.507986659645,,,5580728578.64697,427539.198566779,2020-07-17
3641,1,Carlow,56932,2020-07-18 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,178,312.653692123937,,,2432351721.08691,319348.572538664,2020-07-18
3642,2,Cavan,76176,2020-07-18 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,867,1138.15374921235,,,5575009910.82324,515954.496459225,2020-07-18
3643,3,Clare,118817,2020-07-18 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.561619970206,,,8722541705.68115,1013948.95023179,2020-07-18
3644,4,Cork,542868,2020-07-18 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1557,286.810053272619,,,19529490885.5488,2129949.40863365,2020-07-18
3645,5,Donegal,159192,2020-07-18 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,,,14624041936.8887,2145085.77438756,2020-07-18
3646,6,Dublin,1347359,2020-07-18 00:00:00+00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12385,919.205646008228,,,2612632654.59473,449433.53182733,2020-07-18
3647,7,Galway,258058,2020-07-18 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,492,190.654814034054,,,17079158586.2568,1972288.28611619,2020-07-18
3648,8,Kerry,147707,2020-07-18 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,316,213.937051053775,,,12483603408.0742,1753779.81860439,2020-07-18
3649,9,Kildare,222504,2020-07-18 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1523,684.482076726711,,,4726063621.61621,422182.036778848,2020-07-18
3650,10,Kilkenny,99232,2020-07-18 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,356,358.755240245082,,,5585391835.08203,453397.572162214,2020-07-18
3651,11,Laois,84697,2020-07-18 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.880031169935,,,4731211499.44824,398512.462211564,2020-07-18
3652,12,Leitrim,32044,2020-07-18 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,83,259.018849082512,,,4618679672.90234,453253.685043117,2020-07-18
3653,13,Limerick,194899,2020-07-18 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,589,302.207810199129,,,7206726911.85791,673892.690484703,2020-07-18
3654,14,Longford,40873,2020-07-18 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,,,3097977868.80127,315245.172822004,2020-07-18
3655,15,Louth,128884,2020-07-18 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,,,2386326963.30518,352203.517153586,2020-07-18
3656,16,Mayo,130507,2020-07-18 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,,,16036984139.0337,2101964.07657906,2020-07-18
3657,17,Meath,195044,2020-07-18 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,817,418.879842497078,,,6658570745.56543,554844.750540487,2020-07-18
3658,18,Monaghan,61386,2020-07-18 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,540,879.67940572769,,,3768943156.93945,392803.047266063,2020-07-18
3659,19,Offaly,77961,2020-07-18 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,,,5558826350.06201,561440.378583655,2020-07-18
3660,20,Roscommon,64544,2020-07-18 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,,,7278743875.74121,622494.154575241,2020-07-18
3661,21,Sligo,65535,2020-07-18 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,148,225.833524071107,,,5348370378.15381,682286.870285499,2020-07-18
3662,22,Tipperary,159553,2020-07-18 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.325785162297,,,11551196729.2788,781276.579658177,2020-07-18
3663,23,Waterford,116176,2020-07-18 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,,,4848379554.98291,643184.903993029,2020-07-18
3664,24,Westmeath,88770,2020-07-18 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,677,762.645037737974,,,5208705730.30273,422669.332716032,2020-07-18
3665,25,Wexford,149722,2020-07-18 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,223,148.942707150586,,,6332221063.42285,589324.476745023,2020-07-18
3666,26,Wicklow,142425,2020-07-18 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,710,498.507986659645,,,5580728578.64697,427539.198566779,2020-07-18
3667,1,Carlow,56932,2020-07-19 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,178,312.653692123937,,,2432351721.08691,319348.572538664,2020-07-19
3668,2,Cavan,76176,2020-07-19 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,867,1138.15374921235,,,5575009910.82324,515954.496459225,2020-07-19
3669,3,Clare,118817,2020-07-19 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.561619970206,,,8722541705.68115,1013948.95023179,2020-07-19
3670,4,Cork,542868,2020-07-19 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1557,286.810053272619,,,19529490885.5488,2129949.40863365,2020-07-19
3671,5,Donegal,159192,2020-07-19 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,,,14624041936.8887,2145085.77438756,2020-07-19
3672,6,Dublin,1347359,2020-07-19 00:00:00+00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12390,919.576742353003,,,2612632654.59473,449433.53182733,2020-07-19
3673,7,Galway,258058,2020-07-19 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,492,190.654814034054,,,17079158586.2568,1972288.28611619,2020-07-19
3674,8,Kerry,147707,2020-07-19 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,316,213.937051053775,,,12483603408.0742,1753779.81860439,2020-07-19
3675,9,Kildare,222504,2020-07-19 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1524,684.931506849315,,,4726063621.61621,422182.036778848,2020-07-19
3676,10,Kilkenny,99232,2020-07-19 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,356,358.755240245082,,,5585391835.08203,453397.572162214,2020-07-19
3677,11,Laois,84697,2020-07-19 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,266,314.060710532841,,,4731211499.44824,398512.462211564,2020-07-19
3678,12,Leitrim,32044,2020-07-19 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,83,259.018849082512,,,4618679672.90234,453253.685043117,2020-07-19
3679,13,Limerick,194899,2020-07-19 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,589,302.207810199129,,,7206726911.85791,673892.690484703,2020-07-19
3680,14,Longford,40873,2020-07-19 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,,,3097977868.80127,315245.172822004,2020-07-19
3681,15,Louth,128884,2020-07-19 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,,,2386326963.30518,352203.517153586,2020-07-19
3682,16,Mayo,130507,2020-07-19 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,,,16036984139.0337,2101964.07657906,2020-07-19
3683,17,Meath,195044,2020-07-19 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,817,418.879842497078,,,6658570745.56543,554844.750540487,2020-07-19
3684,18,Monaghan,61386,2020-07-19 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,540,879.67940572769,,,3768943156.93945,392803.047266063,2020-07-19
3685,19,Offaly,77961,2020-07-19 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,,,5558826350.06201,561440.378583655,2020-07-19
3686,20,Roscommon,64544,2020-07-19 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,,,7278743875.74121,622494.154575241,2020-07-19
3687,21,Sligo,65535,2020-07-19 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,148,225.833524071107,,,5348370378.15381,682286.870285499,2020-07-19
3688,22,Tipperary,159553,2020-07-19 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.325785162297,,,11551196729.2788,781276.579658177,2020-07-19
3689,23,Waterford,116176,2020-07-19 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,,,4848379554.98291,643184.903993029,2020-07-19
3690,24,Westmeath,88770,2020-07-19 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,676,761.51853103526,,,5208705730.30273,422669.332716032,2020-07-19
3691,25,Wexford,149722,2020-07-19 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,223,148.942707150586,,,6332221063.42285,589324.476745023,2020-07-19
3692,26,Wicklow,142425,2020-07-19 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,710,498.507986659645,,,5580728578.64697,427539.198566779,2020-07-19
3693,1,Carlow,56932,2020-07-20 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,179,314.410173540364,,,2432351721.08691,319348.572538664,2020-07-20
3694,2,Cavan,76176,2020-07-20 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,867,1138.15374921235,,,5575009910.82324,515954.496459225,2020-07-20
3695,3,Clare,118817,2020-07-20 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.561619970206,,,8722541705.68115,1013948.95023179,2020-07-20
3696,4,Cork,542868,2020-07-20 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1560,287.362673799156,,,19529490885.5488,2129949.40863365,2020-07-20
3697,5,Donegal,159192,2020-07-20 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,,,14624041936.8887,2145085.77438756,2020-07-20
3698,6,Dublin,1347359,2020-07-20 00:00:00+00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12411,921.135347001059,,,2612632654.59473,449433.53182733,2020-07-20
3699,7,Galway,258058,2020-07-20 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,492,190.654814034054,,,17079158586.2568,1972288.28611619,2020-07-20
3700,8,Kerry,147707,2020-07-20 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,316,213.937051053775,,,12483603408.0742,1753779.81860439,2020-07-20
3701,9,Kildare,222504,2020-07-20 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1525,685.38093697192,,,4726063621.61621,422182.036778848,2020-07-20
3702,10,Kilkenny,99232,2020-07-20 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,356,358.755240245082,,,5585391835.08203,453397.572162214,2020-07-20
3703,11,Laois,84697,2020-07-20 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,267,315.241389895746,,,4731211499.44824,398512.462211564,2020-07-20
3704,12,Leitrim,32044,2020-07-20 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,83,259.018849082512,,,4618679672.90234,453253.685043117,2020-07-20
3705,13,Limerick,194899,2020-07-20 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,590,302.720896464323,,,7206726911.85791,673892.690484703,2020-07-20
3706,14,Longford,40873,2020-07-20 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,,,3097977868.80127,315245.172822004,2020-07-20
3707,15,Louth,128884,2020-07-20 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,,,2386326963.30518,352203.517153586,2020-07-20
3708,16,Mayo,130507,2020-07-20 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,,,16036984139.0337,2101964.07657906,2020-07-20
3709,17,Meath,195044,2020-07-20 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,822,421.443366624967,,,6658570745.56543,554844.750540487,2020-07-20
3710,18,Monaghan,61386,2020-07-20 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,541,881.308441664223,,,3768943156.93945,392803.047266063,2020-07-20
3711,19,Offaly,77961,2020-07-20 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,487,624.671310013981,,,5558826350.06201,561440.378583655,2020-07-20
3712,20,Roscommon,64544,2020-07-20 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,,,7278743875.74121,622494.154575241,2020-07-20
